route,trip_id,Datetime,city,state,Latitude,Longitude
Chicago_Dallas,Trip_18,2022-07-21 01:25:17.076626,St. Louis,Missouri,38.6359,-90.2451
San Francisco_Salt Lake City,Trip_17,2022-07-21 01:43:35.118498,Elko,Nevada,40.8381,-115.7678
Portland_Los Angeles,Trip_13,2022-07-21 08:24:27.904680,Portland,Oregon,45.5371,-122.65
Portland_Los Angeles,Trip_14,2022-07-21 08:24:27.904680,Portland,Oregon,45.5371,-122.65
Phoenix_San Antonio,Trip_14,2022-07-21 15:00:19.016351,Kerrville,Texas,30.0398,-99.132
Chicago_Dallas,Trip_18,2022-07-21 18:13:38.618850,Rolla,Missouri,37.9459,-91.7607
San Francisco_Salt Lake City,Trip_17,2022-07-21 19:42:45.195181,Winnemucca,Nevada,40.9645,-117.7247
Portland_Los Angeles,Trip_14,2022-07-22 01:15:12.837065,Salem,Oregon,44.9233,-123.0244
Dallas_Salt Lake City,Trip_13,2022-07-22 01:55:54.696047,Colby,Kansas,39.3848,-101.0452
Phoenix_San Antonio,Trip_14,2022-07-22 04:52:45.787994,Boerne,Texas,29.7847,-98.7292
Phoenix_San Antonio,Trip_14,2022-07-22 11:45:27.591840,San Antonio,Texas,29.4632,-98.5238
Phoenix_San Antonio,Trip_14,2022-07-22 13:40:11.242580,San Antonio,Texas,29.4632,-98.5238
Portland_Los Angeles,Trip_14,2022-07-22 14:53:24.696623,Eugene,Oregon,44.0564,-123.1174
San Francisco_Salt Lake City,Trip_17,2022-07-22 15:11:29.176809,Fernley,Nevada,39.5627,-119.1906
Dallas_Salt Lake City,Trip_13,2022-07-22 18:01:04.775598,Hays,Kansas,38.8821,-99.3221
Chicago_Dallas,Trip_18,2022-07-22 20:58:13.758081,Joplin,Missouri,37.0757,-94.5018
Portland_Los Angeles,Trip_14,2022-07-22 21:23:21.088313,Roseburg,Oregon,43.2231,-123.352
San Francisco_Salt Lake City,Trip_17,2022-07-22 22:40:45.145015,Reno,Nevada,39.5497,-119.8483
San Francisco_Salt Lake City,Trip_17,2022-07-23 05:54:24.702949,Truckee,California,39.3455,-120.1848
Dallas_Salt Lake City,Trip_13,2022-07-23 07:35:52.983478,Wichita,Kansas,37.6895,-97.3443
Portland_Los Angeles,Trip_14,2022-07-23 08:23:41.932506,Medford,Oregon,42.3372,-122.854
Phoenix_San Antonio,Trip_14,2022-07-23 10:14:17.268452,Kerrville,Texas,30.0398,-99.132
Phoenix_San Antonio,Trip_14,2022-07-23 19:58:54.095322,Junction,Texas,30.4906,-99.7726
San Francisco_Salt Lake City,Trip_17,2022-07-23 20:47:48.141670,Auburn,California,38.895,-121.0777
Portland_Los Angeles,Trip_14,2022-07-23 20:56:10.938412,Ashland,Oregon,42.1905,-122.6992
Chicago_Dallas,Trip_18,2022-07-24 00:19:27.324460,Oklahoma City,Oklahoma,35.4676,-97.5136
Dallas_Salt Lake City,Trip_13,2022-07-24 03:23:40.757036,Oklahoma City,Oklahoma,35.4676,-97.5136
Portland_Los Angeles,Trip_14,2022-07-24 03:25:31.145457,Yreka,California,41.7291,-122.6312
Phoenix_San Antonio,Trip_14,2022-07-24 05:54:45.286520,Sonora,Texas,30.5707,-100.6423
San Francisco_Salt Lake City,Trip_17,2022-07-24 07:45:00.872704,Sacramento,California,38.5677,-121.4685
Portland_Los Angeles,Trip_14,2022-07-24 08:38:12.390226,Redding,California,40.5698,-122.365
San Francisco_Salt Lake City,Trip_17,2022-07-24 12:37:38.777804,Davis,California,38.5553,-121.737
Portland_Los Angeles,Trip_14,2022-07-24 16:21:44.650311,Chico,California,39.7578,-121.8161
Phoenix_San Antonio,Trip_14,2022-07-24 17:07:39.466317,Ozona,Texas,30.7074,-101.206
San Francisco_Salt Lake City,Trip_17,2022-07-24 17:09:39.297466,Vacaville,California,38.3587,-121.9673
Dallas_Salt Lake City,Trip_13,2022-07-24 18:38:28.513121,Denton,Texas,33.2175,-97.1418
Chicago_Dallas,Trip_18,2022-07-24 22:18:41.960286,Denton,Texas,33.2175,-97.1418
Portland_Los Angeles,Trip_14,2022-07-24 22:41:35.899048,Sacramento,California,38.5677,-121.4685
Phoenix_San Antonio,Trip_14,2022-07-25 05:30:54.909135,Fort Stockton,Texas,30.8926,-102.8842
San Francisco_Salt Lake City,Trip_17,2022-07-25 06:09:34.950122,Fairfield,California,38.2583,-122.0335
San Francisco_Salt Lake City,Trip_17,2022-07-25 09:01:09.823955,Oakland,California,37.7904,-122.2166
Dallas_Salt Lake City,Trip_13,2022-07-25 10:51:55.222358,Dallas,Texas,32.7935,-96.7667
Dallas_Salt Lake City,Trip_14,2022-07-25 10:51:55.222358,Dallas,Texas,32.7935,-96.7667
Portland_Los Angeles,Trip_14,2022-07-25 11:22:09.604442,Stockton,California,37.9765,-121.3109
Chicago_Dallas,Trip_18,2022-07-25 13:42:06.085127,Dallas,Texas,32.7935,-96.7667
Portland_Los Angeles,Trip_14,2022-07-25 14:57:19.686178,Modesto,California,37.6375,-121.0028
San Francisco_Salt Lake City,Trip_18,2022-07-25 18:48:25.132402,San Francisco,California,37.7558,-122.4449
San Francisco_Salt Lake City,Trip_17,2022-07-25 18:48:25.132402,San Francisco,California,37.7558,-122.4449
Phoenix_San Antonio,Trip_14,2022-07-25 20:37:25.133316,Van Horn,Texas,31.0407,-104.8341
Chicago_Dallas,Trip_18,2022-07-25 21:35:04.878743,Dallas,Texas,32.7935,-96.7667
Portland_Los Angeles,Trip_14,2022-07-26 00:11:34.305171,Merced,California,37.3057,-120.4779
Chicago_Dallas,Trip_18,2022-07-26 04:01:16.514735,Denton,Texas,33.2175,-97.1418
San Francisco_Salt Lake City,Trip_18,2022-07-26 08:13:17.559965,Oakland,California,37.7904,-122.2166
Phoenix_San Antonio,Trip_14,2022-07-26 09:23:59.637613,El Paso,Texas,31.8476,-106.43
Dallas_Salt Lake City,Trip_14,2022-07-26 11:17:46.812028,Oklahoma City,Oklahoma,35.4676,-97.5136
Phoenix_San Antonio,Trip_14,2022-07-26 11:58:15.813491,Las Cruces,New Mexico,32.3265,-106.7893
Portland_Los Angeles,Trip_14,2022-07-26 16:15:05.189625,Fresno,California,36.783,-119.7939
San Francisco_Salt Lake City,Trip_18,2022-07-26 18:37:28.197724,Fairfield,California,38.2583,-122.0335
Chicago_Dallas,Trip_18,2022-07-26 19:35:51.846487,Oklahoma City,Oklahoma,35.4676,-97.5136
Phoenix_San Antonio,Trip_14,2022-07-26 21:57:46.637967,Deming,New Mexico,32.2631,-107.7525
Portland_Los Angeles,Trip_14,2022-07-27 04:51:04.191520,Bakersfield,California,35.3529,-119.0359
Dallas_Salt Lake City,Trip_14,2022-07-27 08:28:41.948538,Wichita,Kansas,37.6895,-97.3443
Phoenix_San Antonio,Trip_14,2022-07-27 10:46:46.413070,Lordsburg,New Mexico,32.3438,-108.7021
San Francisco_Salt Lake City,Trip_18,2022-07-27 11:48:20.509323,Davis,California,38.5553,-121.737
Portland_Los Angeles,Trip_14,2022-07-27 12:02:04.898919,Santa Clarita,California,34.4175,-118.4964
Chicago_Dallas,Trip_18,2022-07-27 14:50:52.917463,Tulsa,Oklahoma,36.1283,-95.9042
Portland_Los Angeles,Trip_14,2022-07-27 15:42:38.613168,Los Angeles,California,34.1141,-118.4068
Phoenix_San Antonio,Trip_14,2022-07-27 16:58:00.246611,Willcox,Arizona,32.2515,-109.8359
Dallas_Salt Lake City,Trip_14,2022-07-27 20:06:53.572389,Salina,Kansas,38.8136,-97.6143
Phoenix_San Antonio,Trip_14,2022-07-27 21:36:56.240955,Benson,Arizona,31.9157,-110.3257
San Francisco_Salt Lake City,Trip_18,2022-07-27 22:02:11.024040,Sacramento,California,38.5677,-121.4685
Phoenix_San Antonio,Trip_14,2022-07-28 00:59:41.067831,Tucson,Arizona,32.1541,-110.8787
Portland_Los Angeles,Trip_14,2022-07-28 01:33:10.589043,Los Angeles,California,34.1141,-118.4068
Dallas_Salt Lake City,Trip_14,2022-07-28 03:46:13.436900,Hays,Kansas,38.8821,-99.3221
San Francisco_Salt Lake City,Trip_18,2022-07-28 04:28:08.426911,Auburn,California,38.895,-121.0777
Chicago_Dallas,Trip_18,2022-07-28 07:10:10.683466,Joplin,Missouri,37.0757,-94.5018
Portland_Los Angeles,Trip_14,2022-07-28 12:38:38.351792,Santa Clarita,California,34.4175,-118.4964
Chicago_Dallas,Trip_18,2022-07-28 14:22:20.718742,Springfield,Missouri,37.1943,-93.2916
Dallas_Salt Lake City,Trip_14,2022-07-28 16:55:36.028007,Colby,Kansas,39.3848,-101.0452
San Francisco_Salt Lake City,Trip_18,2022-07-28 20:01:56.134663,Truckee,California,39.3455,-120.1848
Phoenix_San Antonio,Trip_14,2022-07-28 20:21:44.121830,Phoenix,Arizona,33.5722,-112.0892
Phoenix_San Antonio,Trip_15,2022-07-28 20:21:44.121830,Phoenix,Arizona,33.5722,-112.0892
Chicago_Dallas,Trip_18,2022-07-29 00:42:03.378514,Rolla,Missouri,37.9459,-91.7607
Chicago_Dallas,Trip_18,2022-07-29 07:12:55.491157,St. Louis,Missouri,38.6359,-90.2451
Portland_Los Angeles,Trip_14,2022-07-29 07:16:22.269438,Bakersfield,California,35.3529,-119.0359
San Francisco_Salt Lake City,Trip_18,2022-07-29 11:42:02.957607,Reno,Nevada,39.5497,-119.8483
Phoenix_San Antonio,Trip_15,2022-07-29 13:23:18.346055,Tucson,Arizona,32.1541,-110.8787
Chicago_Dallas,Trip_18,2022-07-29 18:57:21.188570,Springfield,Illinois,39.7709,-89.654
San Francisco_Salt Lake City,Trip_18,2022-07-29 21:09:19.053667,Fernley,Nevada,39.5627,-119.1906
Dallas_Salt Lake City,Trip_14,2022-07-29 21:47:52.882127,Denver,Colorado,39.762,-104.8758
Phoenix_San Antonio,Trip_15,2022-07-30 00:58:01.726579,Benson,Arizona,31.9157,-110.3257
Portland_Los Angeles,Trip_14,2022-07-30 01:03:54.855766,Fresno,California,36.783,-119.7939
Phoenix_San Antonio,Trip_15,2022-07-30 04:19:02.579343,Willcox,Arizona,32.2515,-109.8359
Chicago_Dallas,Trip_18,2022-07-30 05:50:15.249787,Bloomington,Illinois,40.4757,-88.9703
San Francisco_Salt Lake City,Trip_18,2022-07-30 07:51:39.947325,Winnemucca,Nevada,40.9645,-117.7247
Portland_Los Angeles,Trip_14,2022-07-30 10:09:33.263685,Merced,California,37.3057,-120.4779
Dallas_Salt Lake City,Trip_14,2022-07-30 11:57:30.051785,Cheyenne,Wyoming,41.135,-104.7902
Phoenix_San Antonio,Trip_15,2022-07-30 14:24:51.745001,Lordsburg,New Mexico,32.3438,-108.7021
Portland_Los Angeles,Trip_14,2022-07-30 19:53:18.577508,Modesto,California,37.6375,-121.0028
San Francisco_Salt Lake City,Trip_18,2022-07-30 20:27:49.685416,Elko,Nevada,40.8381,-115.7678
Chicago_Dallas,Trip_19,2022-07-31 01:26:45.179163,Chicago,Illinois,41.8375,-87.6866
Chicago_Dallas,Trip_18,2022-07-31 01:26:45.179163,Chicago,Illinois,41.8375,-87.6866
Portland_Los Angeles,Trip_14,2022-07-31 02:15:11.283873,Stockton,California,37.9765,-121.3109
Dallas_Salt Lake City,Trip_14,2022-07-31 05:36:54.220410,Laramie,Wyoming,41.3099,-105.6085
San Francisco_Salt Lake City,Trip_18,2022-07-31 06:20:36.584479,Wendover,Utah,40.7241,-114.025
Chicago_Dallas,Trip_19,2022-07-31 11:05:05.527889,Bloomington,Illinois,40.4757,-88.9703
Dallas_Salt Lake City,Trip_14,2022-07-31 13:05:37.442761,Rawlins,Wyoming,41.7849,-107.2265
Portland_Los Angeles,Trip_14,2022-07-31 14:59:04.102730,Sacramento,California,38.5677,-121.4685
Chicago_Dallas,Trip_19,2022-07-31 16:39:31.763729,Springfield,Illinois,39.7709,-89.654
Phoenix_San Antonio,Trip_15,2022-07-31 17:37:28.513742,Las Cruces,New Mexico,32.3265,-106.7893
Chicago_Dallas,Trip_19,2022-08-01 02:54:12.297736,St. Louis,Missouri,38.6359,-90.2451
Dallas_Salt Lake City,Trip_14,2022-08-01 07:26:46.070272,Rock Springs,Wyoming,41.5947,-109.2209
Phoenix_San Antonio,Trip_15,2022-08-01 07:56:21.579840,El Paso,Texas,31.8476,-106.43
Portland_Los Angeles,Trip_14,2022-08-01 10:38:15.962080,Chico,California,39.7578,-121.8161
San Francisco_Salt Lake City,Trip_18,2022-08-01 12:06:09.119699,Salt Lake City,Utah,40.7776,-111.9311
Chicago_Dallas,Trip_19,2022-08-01 13:04:38.085846,Rolla,Missouri,37.9459,-91.7607
Portland_Los Angeles,Trip_14,2022-08-01 18:35:09.173018,Redding,California,40.5698,-122.365
Dallas_Salt Lake City,Trip_14,2022-08-01 20:57:20.090421,Evanston,Wyoming,41.2602,-110.9646
San Francisco_Salt Lake City,Trip_18,2022-08-01 23:08:51.600908,Wendover,Utah,40.7241,-114.025
Phoenix_San Antonio,Trip_15,2022-08-02 01:19:09.967329,Van Horn,Texas,31.0407,-104.8341
Chicago_Dallas,Trip_19,2022-08-02 08:47:31.729731,Springfield,Missouri,37.1943,-93.2916
Portland_Los Angeles,Trip_14,2022-08-02 12:46:40.076077,Yreka,California,41.7291,-122.6312
Dallas_Salt Lake City,Trip_14,2022-08-02 13:40:07.450861,Salt Lake City,Utah,40.7776,-111.9311
Phoenix_San Antonio,Trip_15,2022-08-02 14:26:10.314075,Fort Stockton,Texas,30.8926,-102.8842
Portland_Los Angeles,Trip_14,2022-08-02 15:04:09.045047,Ashland,Oregon,42.1905,-122.6992
Dallas_Salt Lake City,Trip_14,2022-08-02 15:56:17.257064,Salt Lake City,Utah,40.7776,-111.9311
San Francisco_Salt Lake City,Trip_18,2022-08-02 16:44:10.681982,Elko,Nevada,40.8381,-115.7678
Portland_Los Angeles,Trip_14,2022-08-02 17:38:58.750306,Medford,Oregon,42.3372,-122.854
Chicago_Dallas,Trip_19,2022-08-03 00:42:42.986348,Joplin,Missouri,37.0757,-94.5018
San Francisco_Salt Lake City,Trip_18,2022-08-03 03:33:48.786641,Winnemucca,Nevada,40.9645,-117.7247
Portland_Los Angeles,Trip_14,2022-08-03 07:04:52.031525,Roseburg,Oregon,43.2231,-123.352
Phoenix_San Antonio,Trip_15,2022-08-03 07:45:41.833072,Ozona,Texas,30.7074,-101.206
Dallas_Salt Lake City,Trip_14,2022-08-03 09:17:53.841592,Evanston,Wyoming,41.2602,-110.9646
Phoenix_San Antonio,Trip_15,2022-08-03 11:21:47.640420,Sonora,Texas,30.5707,-100.6423
Portland_Los Angeles,Trip_14,2022-08-03 13:08:37.033941,Eugene,Oregon,44.0564,-123.1174
Dallas_Salt Lake City,Trip_14,2022-08-03 18:22:37.128064,Rock Springs,Wyoming,41.5947,-109.2209
San Francisco_Salt Lake City,Trip_18,2022-08-03 18:23:09.540968,Fernley,Nevada,39.5627,-119.1906
Portland_Los Angeles,Trip_14,2022-08-03 19:11:33.654829,Salem,Oregon,44.9233,-123.0244
Chicago_Dallas,Trip_19,2022-08-03 19:17:30.372524,Tulsa,Oklahoma,36.1283,-95.9042
Phoenix_San Antonio,Trip_15,2022-08-03 20:03:11.828606,Junction,Texas,30.4906,-99.7726
Chicago_Dallas,Trip_19,2022-08-04 02:07:39.622566,Oklahoma City,Oklahoma,35.4676,-97.5136
Dallas_Salt Lake City,Trip_14,2022-08-04 04:53:03.615349,Rawlins,Wyoming,41.7849,-107.2265
San Francisco_Salt Lake City,Trip_18,2022-08-04 06:24:53.594247,Reno,Nevada,39.5497,-119.8483
Portland_Los Angeles,Trip_14,2022-08-04 10:28:47.295878,Portland,Oregon,45.5371,-122.65
Phoenix_San Antonio,Trip_15,2022-08-04 12:36:28.644065,Kerrville,Texas,30.0398,-99.132
Portland_Los Angeles,Trip_15,2022-08-04 15:46:36.251700,Salem,Oregon,44.9233,-123.0244
Dallas_Salt Lake City,Trip_14,2022-08-04 19:41:29.320288,Laramie,Wyoming,41.3099,-105.6085
San Francisco_Salt Lake City,Trip_18,2022-08-04 21:42:01.407255,Truckee,California,39.3455,-120.1848
Phoenix_San Antonio,Trip_15,2022-08-04 22:27:14.165462,Boerne,Texas,29.7847,-98.7292
Dallas_Salt Lake City,Trip_14,2022-08-05 01:23:34.272430,Cheyenne,Wyoming,41.135,-104.7902
Chicago_Dallas,Trip_19,2022-08-05 01:59:24.243018,Denton,Texas,33.2175,-97.1418
Portland_Los Angeles,Trip_15,2022-08-05 03:49:42.749313,Eugene,Oregon,44.0564,-123.1174
San Francisco_Salt Lake City,Trip_18,2022-08-05 08:30:39.549795,Auburn,California,38.895,-121.0777
Phoenix_San Antonio,Trip_15,2022-08-05 10:10:41.663522,San Antonio,Texas,29.4632,-98.5238
Dallas_Salt Lake City,Trip_14,2022-08-05 11:06:50.350603,Denver,Colorado,39.762,-104.8758
Chicago_Dallas,Trip_19,2022-08-05 11:38:35.207274,Dallas,Texas,32.7935,-96.7667
Portland_Los Angeles,Trip_15,2022-08-05 18:09:08.130512,Roseburg,Oregon,43.2231,-123.352
Phoenix_San Antonio,Trip_15,2022-08-05 19:52:23.805588,Boerne,Texas,29.7847,-98.7292
Chicago_Dallas,Trip_19,2022-08-05 20:26:46.552605,Dallas,Texas,32.7935,-96.7667
San Francisco_Salt Lake City,Trip_18,2022-08-05 21:23:12.749366,Sacramento,California,38.5677,-121.4685
Portland_Los Angeles,Trip_15,2022-08-06 02:22:11.771949,Medford,Oregon,42.3372,-122.854
San Francisco_Salt Lake City,Trip_18,2022-08-06 03:04:31.670830,Davis,California,38.5553,-121.737
Portland_Los Angeles,Trip_15,2022-08-06 04:59:01.770518,Ashland,Oregon,42.1905,-122.6992
Chicago_Dallas,Trip_19,2022-08-06 06:46:13.795948,Denton,Texas,33.2175,-97.1418
Phoenix_San Antonio,Trip_15,2022-08-06 07:04:15.119887,Kerrville,Texas,30.0398,-99.132
Phoenix_San Antonio,Trip_15,2022-08-06 12:01:28.307307,Junction,Texas,30.4906,-99.7726
Dallas_Salt Lake City,Trip_14,2022-08-06 12:33:57.957060,Colby,Kansas,39.3848,-101.0452
San Francisco_Salt Lake City,Trip_18,2022-08-06 16:04:01.640787,Vacaville,California,38.3587,-121.9673
Phoenix_San Antonio,Trip_15,2022-08-06 16:47:52.658194,Sonora,Texas,30.5707,-100.6423
San Francisco_Salt Lake City,Trip_18,2022-08-06 18:27:39.916087,Fairfield,California,38.2583,-122.0335
Portland_Los Angeles,Trip_15,2022-08-06 19:32:22.415232,Yreka,California,41.7291,-122.6312
Chicago_Dallas,Trip_19,2022-08-07 01:55:34.683049,Oklahoma City,Oklahoma,35.4676,-97.5136
San Francisco_Salt Lake City,Trip_18,2022-08-07 04:24:34.344059,Oakland,California,37.7904,-122.2166
Portland_Los Angeles,Trip_15,2022-08-07 04:35:49.076882,Redding,California,40.5698,-122.365
Phoenix_San Antonio,Trip_15,2022-08-07 06:28:55.970794,Ozona,Texas,30.7074,-101.206
Chicago_Dallas,Trip_19,2022-08-07 09:58:02.247323,Tulsa,Oklahoma,36.1283,-95.9042
San Francisco_Salt Lake City,Trip_19,2022-08-07 10:50:31.304609,San Francisco,California,37.7558,-122.4449
San Francisco_Salt Lake City,Trip_18,2022-08-07 10:50:31.304609,San Francisco,California,37.7558,-122.4449
San Francisco_Salt Lake City,Trip_19,2022-08-07 12:23:23.284855,Oakland,California,37.7904,-122.2166
Phoenix_San Antonio,Trip_15,2022-08-07 17:06:46.823207,Fort Stockton,Texas,30.8926,-102.8842
Portland_Los Angeles,Trip_15,2022-08-07 17:46:36.760236,Chico,California,39.7578,-121.8161
Dallas_Salt Lake City,Trip_14,2022-08-08 00:38:41.725456,Salina,Kansas,38.8136,-97.6143
Portland_Los Angeles,Trip_15,2022-08-08 03:36:48.567439,Sacramento,California,38.5677,-121.4685
San Francisco_Salt Lake City,Trip_19,2022-08-08 05:21:59.577679,Fairfield,California,38.2583,-122.0335
Chicago_Dallas,Trip_19,2022-08-08 06:21:31.216117,Joplin,Missouri,37.0757,-94.5018
San Francisco_Salt Lake City,Trip_19,2022-08-08 06:53:53.907583,Vacaville,California,38.3587,-121.9673
Portland_Los Angeles,Trip_15,2022-08-08 09:01:42.268346,Stockton,California,37.9765,-121.3109
Dallas_Salt Lake City,Trip_14,2022-08-08 14:38:24.570870,Wichita,Kansas,37.6895,-97.3443
Portland_Los Angeles,Trip_15,2022-08-08 16:04:31.030361,Modesto,California,37.6375,-121.0028
Phoenix_San Antonio,Trip_15,2022-08-08 16:32:54.562192,El Paso,Texas,31.8476,-106.43
San Francisco_Salt Lake City,Trip_19,2022-08-08 19:52:27.047558,Davis,California,38.5553,-121.737
Chicago_Dallas,Trip_19,2022-08-09 00:21:47.808192,Springfield,Missouri,37.1943,-93.2916
Phoenix_San Antonio,Trip_15,2022-08-09 01:29:01.863654,Las Cruces,New Mexico,32.3265,-106.7893
Dallas_Salt Lake City,Trip_14,2022-08-09 02:48:06.753775,Oklahoma City,Oklahoma,35.4676,-97.5136
Portland_Los Angeles,Trip_15,2022-08-09 08:14:13.833953,Fresno,California,36.783,-119.7939
San Francisco_Salt Lake City,Trip_19,2022-08-09 09:34:24.500525,Sacramento,California,38.5677,-121.4685
Phoenix_San Antonio,Trip_15,2022-08-09 13:43:56.507074,Deming,New Mexico,32.2631,-107.7525
Portland_Los Angeles,Trip_15,2022-08-09 15:59:34.319225,Bakersfield,California,35.3529,-119.0359
San Francisco_Salt Lake City,Trip_19,2022-08-10 01:35:23.389584,Auburn,California,38.895,-121.0777
Chicago_Dallas,Trip_19,2022-08-10 03:52:14.367109,St. Louis,Missouri,38.6359,-90.2451
Phoenix_San Antonio,Trip_15,2022-08-10 05:03:43.895199,Lordsburg,New Mexico,32.3438,-108.7021
Dallas_Salt Lake City,Trip_15,2022-08-10 07:02:56.778372,Dallas,Texas,32.7935,-96.7667
Dallas_Salt Lake City,Trip_14,2022-08-10 07:02:56.778372,Dallas,Texas,32.7935,-96.7667
San Francisco_Salt Lake City,Trip_19,2022-08-10 08:43:54.834818,Truckee,California,39.3455,-120.1848
Portland_Los Angeles,Trip_15,2022-08-10 09:46:02.425844,Santa Clarita,California,34.4175,-118.4964
San Francisco_Salt Lake City,Trip_19,2022-08-10 12:44:20.792062,Reno,Nevada,39.5497,-119.8483
Chicago_Dallas,Trip_19,2022-08-10 19:38:35.695368,Springfield,Illinois,39.7709,-89.654
Portland_Los Angeles,Trip_15,2022-08-10 20:48:40.751205,Los Angeles,California,34.1141,-118.4068
Phoenix_San Antonio,Trip_15,2022-08-10 21:54:11.258884,Willcox,Arizona,32.2515,-109.8359
Dallas_Salt Lake City,Trip_15,2022-08-10 23:24:52.555773,Denton,Texas,33.2175,-97.1418
Chicago_Dallas,Trip_19,2022-08-11 03:16:37.616496,Bloomington,Illinois,40.4757,-88.9703
San Francisco_Salt Lake City,Trip_19,2022-08-11 03:51:24.313223,Fernley,Nevada,39.5627,-119.1906
Phoenix_San Antonio,Trip_15,2022-08-11 07:38:43.876632,Benson,Arizona,31.9157,-110.3257
Portland_Los Angeles,Trip_15,2022-08-11 07:44:43.148828,Los Angeles,California,34.1141,-118.4068
Portland_Los Angeles,Trip_15,2022-08-11 13:40:44.458896,Santa Clarita,California,34.4175,-118.4964
Dallas_Salt Lake City,Trip_15,2022-08-11 15:38:27.921059,Oklahoma City,Oklahoma,35.4676,-97.5136
Chicago_Dallas,Trip_20,2022-08-11 17:28:25.017587,Chicago,Illinois,41.8375,-87.6866
Chicago_Dallas,Trip_19,2022-08-11 17:28:25.017587,Chicago,Illinois,41.8375,-87.6866
Phoenix_San Antonio,Trip_15,2022-08-11 21:58:29.428956,Tucson,Arizona,32.1541,-110.8787
San Francisco_Salt Lake City,Trip_19,2022-08-11 23:58:19.530412,Winnemucca,Nevada,40.9645,-117.7247
Chicago_Dallas,Trip_20,2022-08-12 05:21:46.224104,Bloomington,Illinois,40.4757,-88.9703
Phoenix_San Antonio,Trip_15,2022-08-12 06:31:27.858924,Phoenix,Arizona,33.5722,-112.0892
Portland_Los Angeles,Trip_15,2022-08-12 08:45:02.143368,Bakersfield,California,35.3529,-119.0359
San Francisco_Salt Lake City,Trip_19,2022-08-12 10:16:02.051208,Elko,Nevada,40.8381,-115.7678
Dallas_Salt Lake City,Trip_15,2022-08-12 10:24:18.751010,Wichita,Kansas,37.6895,-97.3443
Phoenix_San Antonio,Trip_16,2022-08-12 19:05:49.248500,Tucson,Arizona,32.1541,-110.8787
Chicago_Dallas,Trip_20,2022-08-12 22:14:21.380134,Springfield,Illinois,39.7709,-89.654
Portland_Los Angeles,Trip_15,2022-08-12 22:50:28.406176,Fresno,California,36.783,-119.7939
Phoenix_San Antonio,Trip_16,2022-08-13 02:47:13.777205,Benson,Arizona,31.9157,-110.3257
Dallas_Salt Lake City,Trip_15,2022-08-13 03:31:18.792534,Salina,Kansas,38.8136,-97.6143
Chicago_Dallas,Trip_20,2022-08-13 06:20:53.685032,St. Louis,Missouri,38.6359,-90.2451
Portland_Los Angeles,Trip_15,2022-08-13 16:27:03.778382,Merced,California,37.3057,-120.4779
Dallas_Salt Lake City,Trip_15,2022-08-13 16:47:32.111683,Hays,Kansas,38.8821,-99.3221
Phoenix_San Antonio,Trip_16,2022-08-13 18:23:03.583316,Willcox,Arizona,32.2515,-109.8359
San Francisco_Salt Lake City,Trip_19,2022-08-13 18:34:47.361583,Salt Lake City,Utah,40.7776,-111.9311
San Francisco_Salt Lake City,Trip_19,2022-08-13 18:35:40.243855,Salt Lake City,Utah,40.7776,-111.9311
